comm_id,city,district,title,title_1,session,ordinal_no,sitting,date,url
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0S
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0T
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0U
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0V
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0W
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0X
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0Y
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB0Z
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB10
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB11
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB12
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB13
gc0924405,서울특별시,금천구,본회의,정례회,244회 ,제9대,제5차,2023.6.30,https://council.geumcheon.go.kr/confer/pop.php?code=06RB14
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB00
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB01
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB02
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB03
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB04
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB05
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB06
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB07
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB08
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB09
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0A
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0B
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0C
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0D
gc0924301,서울특별시,금천구,본회의,임시회,243회 ,제9대,제1차,2023.3.20,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0E
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0Y
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0Z
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB10
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB11
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB12
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB13
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB14
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB15
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0F
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0G
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0H
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0I
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0J
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0K
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0L
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0M
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0N
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0O
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0P
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0Q
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0R
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0S
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0T
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0U
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0V
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0W
gd0924302,서울특별시,강동구,본회의,임시회,243회 ,제9대,제2차,2023.3.29,https://council.geumcheon.go.kr/confer/pop.php?code=06QB0X
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB04
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0A
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0B
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0C
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0D
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB00
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB01
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB02
gc0924201,서울특별시,금천구,본회의,임시회,242회 ,제9대,제1차,2023.2.14,https://council.geumcheon.go.kr/confer/pop.php?code=06PB03
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB05
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB06
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB07
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB08
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB09
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0E
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0F
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0G
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0H
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0I
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0J
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0K
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0L
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0M
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0N
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0O
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0P
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0Q
gc0924202,서울특별시,금천구,본회의,임시회,242회 ,제9대,제2차,2023.2.23,https://council.geumcheon.go.kr/confer/pop.php?code=06PB0R
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB00
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB01
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB02
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB03
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB04
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB05
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB06
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB07
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB08
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB09
gc0924101,서울특별시,금천구,본회의,임시회,241회 ,제9대,제1차,2022.12.29,https://council.geumcheon.go.kr/confer/pop.php?code=06OB0A
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB05
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB06
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB07
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB08
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB09
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0A
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0B
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0C
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0D
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB00
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB01
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB02
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB03
gc0924001,서울특별시,금천구,본회의,정례회,240회 ,제9대,제1차,2022.11.18,https://council.geumcheon.go.kr/confer/pop.php?code=06NB04
db0924002,서울특별시,도봉구,본회의,정례회,240회 ,제9대,제2차,2022.12.2,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0E
gc0924003,서울특별시,금천구,본회의,정례회,240회 ,제9대,제3차,2022.12.5,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0F
gc0924004,서울특별시,금천구,본회의,정례회,240회 ,제9대,제4차,2022.12.6,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0G
gc0924004,서울특별시,금천구,본회의,정례회,240회 ,제9대,제4차,2022.12.6,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0H
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0I
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0J
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0K
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0L
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0M
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0N
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0O
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0P
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0Q
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0R
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0S
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0T
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0U
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0V
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0W
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0X
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0Y
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB0Z
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB10
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB11
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB12
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB13
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB14
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB15
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB16
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB17
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB18
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB19
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1A
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1B
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1C
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1D
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1E
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1F
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1G
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1H
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1I
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1J
gc0924005,서울특별시,금천구,본회의,정례회,240회 ,제9대,제5차,2022.12.21,https://council.geumcheon.go.kr/confer/pop.php?code=06NB1K
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB00
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB01
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB02
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB03
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB04
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB05
dm0923901,서울특별시,동대문구,본회의,임시회,239회 ,제9대,제1차,2022.10.18,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0A
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB06
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB07
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB08
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB09
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0B
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0C
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0D
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0E
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0F
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0G
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0H
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0I
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0J
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0K
gc0923902,서울특별시,금천구,본회의,임시회,239회 ,제9대,제2차,2022.10.27,https://council.geumcheon.go.kr/confer/pop.php?code=06MB0L
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB04
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB05
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB06
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB07
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB08
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB09
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB0A
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB0B
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB0C
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB0D
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB0E
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB00
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB01
gc0923801,서울특별시,금천구,본회의,임시회,238회 ,제9대,제1차,2022.9.15,https://council.geumcheon.go.kr/confer/pop.php?code=06LB02
